gemeente|data|titel|klasse 
gemeente-teylingen-teylingen|Vanuit het Actieplan Open Overheid en de Digitale Agenda 2020 is de pilot Open Raadsinformatie opgestart. Open Raadsinformatie wil zeggen dat er door de leveranciers gewerkt wordt aan een gestandaardiseerd informatiemodel zodat openbare raadsinformatie van alle gemeenten eenduidig toegankelijk en herbruikbaar wordt. Nu is dat niet het geval.     De pilot van de eerste 16 gemeentes was succesvol zodat deze opgeschaald wordt naar een pilot van 100 gemeentes. Teylingen wil een open en transparante gemeente zijn. Open raadsinformatie past bij deze ambitie zodat het voorstel is om aan deze pilot mee te doen. Er zijn geen kosten aan verbonden. Zie de nieuwsbrief van de VNG en/of de website www.openraadsinformatie.nl    |9: Meedoen aan Pilot Open Raadsinformatie?|Agendapunt
commissie-bft|[Doel: Besluitvormend]    De rekenkamercommissie Teylingen heeft onderzoek gedaan naar het gebruiksgemak van de gemeentelijke website. De rekenkamercommissie was benieuwd naar de ervaringen van inwoners en of zij gemakkelijk op de website kunnen vinden wat zij zoeken.  Wij stellen voor:  1. De aanbevelingen in het rekenkamerrapport Gebruiksgemak website gemeente Teylingen over te nemen;       - Zorg voor meer overzicht op de website;       - Verbeter de zoekfunctie en maak deze zichtbaarder;       - Bedenk iets voor het vele doorklikken;       - Maak actuele informatie meer inzichtelijk;       - Betrek inwoners bij de inrichting van de website.  2. De aanbevelingen voor uitvoering in handen te stellen van het college;  3. Het college te verzoeken over de implementatie van de aanbevelingen aan de gemeenteraad te rapporteren voor 1 december 2017.|11: Rekenkameronderzoek gebruiksgemak website gemeente Teylingen|Agendapunt
gemeente-teylingen-teylingen|Op deze avond vergaderen de verschillende raadsfracties: VVD, CDA, D66, Trilokaal, PvdA en ChristenUnie.  Bij de fracties bent u welkom om zaken kenbaar te maken aan de raadsleden. Graag vooraf aanmelden bij de fractievoorzitter. De contactgegevens vindt u op www.raadteylingen.nl.|None: Fractievergadering raadsfracties|Agendapunt
gemeente-teylingen-teylingen|[Doel: Besluitvormend]    De rekenkamercommissie Teylingen heeft onderzoek gedaan naar het gebruiksgemak van de gemeentelijke website. De rekenkamercommissie was benieuwd naar de ervaringen van inwoners en of zij gemakkelijk op de website kunnen vinden wat zij zoeken.  Wij stellen voor:  1. De aanbevelingen in het rekenkamerrapport Gebruiksgemak website gemeente Teylingen over te nemen;       - Zorg voor meer overzicht op de website;       - Verbeter de zoekfunctie en maak deze zichtbaarder;       - Bedenk iets voor het vele doorklikken;       - Maak actuele informatie meer inzichtelijk;       - Betrek inwoners bij de inrichting van de website.  2. De aanbevelingen voor uitvoering in handen te stellen van het college;  3. Het college te verzoeken over de implementatie van de aanbevelingen aan de gemeenteraad te rapporteren voor 1 december 2017.|14: Rekenkameronderzoek gebruiksgemak website gemeente Teylingen|Agendapunt
commissie-bft|[Doel: Besluitvormend]    De rekenkamercommissie Teylingen heeft onderzoek gedaan naar het gebruiksgemak van de gemeentelijke website. De rekenkamercommissie was benieuwd naar de ervaringen van inwoners en of zij gemakkelijk op de website kunnen vinden wat zij zoeken.  Wij stellen voor:  1. De aanbevelingen in het rekenkamerrapport Gebruiksgemak website gemeente Teylingen over te nemen;       - Zorg voor meer overzicht op de website;       - Verbeter de zoekfunctie en maak deze zichtbaarder;       - Bedenk iets voor het vele doorklikken;       - Maak actuele informatie meer inzichtelijk;       - Betrek inwoners bij de inrichting van de website.  2. De aanbevelingen voor uitvoering in handen te stellen van het college;  3. Het college te verzoeken over de implementatie van de aanbevelingen aan de gemeenteraad te rapporteren voor 1 december 2017.|11: Rekenkameronderzoek gebruiksgemak website gemeente Teylingen|Agendapunt
gemeente-teylingen-teylingen|Op deze avond vergaderen de verschillende raadsfracties: VVD, CDA, D66, Trilokaal, PvdA en ChristenUnie.  Bij de fracties bent u welkom om zaken kenbaar te maken aan de raadsleden. Graag vooraf aanmelden bij de fractievoorzitter. De contactgegevens vindt u op www.raadteylingen.nl.|None: Fractievergadering raadsfracties|Agendapunt
gemeente-teylingen-teylingen|[Doel: Besluitvormend]    De rekenkamercommissie Teylingen heeft onderzoek gedaan naar het gebruiksgemak van de gemeentelijke website. De rekenkamercommissie was benieuwd naar de ervaringen van inwoners en of zij gemakkelijk op de website kunnen vinden wat zij zoeken.  Wij stellen voor:  1. De aanbevelingen in het rekenkamerrapport Gebruiksgemak website gemeente Teylingen over te nemen;       - Zorg voor meer overzicht op de website;       - Verbeter de zoekfunctie en maak deze zichtbaarder;       - Bedenk iets voor het vele doorklikken;       - Maak actuele informatie meer inzichtelijk;       - Betrek inwoners bij de inrichting van de website.  2. De aanbevelingen voor uitvoering in handen te stellen van het college;  3. Het college te verzoeken over de implementatie van de aanbevelingen aan de gemeenteraad te rapporteren voor 1 december 2017.|14: Rekenkameronderzoek gebruiksgemak website gemeente Teylingen|Agendapunt
commissie-ruimte|[Doel: Opiniërend]    Op 26 januari 2017 is er door de raad een initiatiefvoorstel ingediend met als opdracht tot het laten uitvoeren van een onderzoek naar de haalbaarheid van het oprichten van een duurzaamheidsmaatschappij Teylingen. Deze opdracht is vervolgens opgepakt met behulp van een projectgroep, met vakinhoudelijk specialisten, en een klankbordgroep, met een afvaardiging van ons college, MT en de raad. De inhoudelijke werkzaamheden zijn uitgevoerd door adviesorganisatie CREM. Het rapport geeft een heldere en gestructureerde beschrijving van de haalbaarheid voor het oprichten van een duurzaam bedrijf. Vervolgstap is te discussiëren over de wenselijkheid van een duurzaam bedrijf ondersteund door de uitkomsten van het onderzoek. Er wordt de Raad opiniërend een aantal varianten aangeboden. |13: Duurzaamheidsmaatschappij Teylingen|Agendapunt
gemeente-teylingen-teylingen|Opmerkingen:  - Verkiezingen op 21 maart 2018,  - Raadsvergadering onderzoek geloofsbrieven op dinsdag 28 maart 2018  - Raadsvergadering raad in nieuwe setting, afleggen eed of belofte:  donderdag 29 maart 2018    Vraagpunten:  Over hoe invulling gegeven kan worden aan het afscheid van de oude raad moet nog nagedacht worden in het presidium. Het is mogelijk om dit gelijktijdig in te plannen met de raadsvergadering van 28 maart voor het onderzoek geloofsbrieven.     Op woensdag 5 december 2018 is de cie BFT ingepland op de sinterklaasavond. Een mogelijkheid is de commissie BFT eenmalig te verschuiven  donderdag 6 december of daarvoor de reserveavond te gebruiken van maandag 10 december. |6: Vergaderplanning 2018 inclusief data rondom verkiezingen|Agendapunt
commissie-ruimte|[Doel: Opiniërend]    Op verzoek van Trilokaal:  Tijdens de raadsvergadering van 29 juni 2017 heeft Trilokaal n.a.v. het agendapunt omgevingsvisie Hart van Holland verzocht de motie die in Katwijk is aangenomen over regionale discussie toekomst woningbouw in de commissie te bespreken. Hierin wordt verzocht om ”Samen met de gemeenteraad invulling te geven aan een regionale discussie over hoe om te gaan met druk op de woningmarkt na de bouw van de nu voorgenomen 30.000 woningen”.|15: Motie Katwijk regionale discussie toekomst woningbouw|Agendapunt
commissie-ruimte|[Doel: Opiniërend]    Op 26 januari 2017 is er door de raad een initiatiefvoorstel ingediend met als opdracht tot het laten uitvoeren van een onderzoek naar de haalbaarheid van het oprichten van een duurzaamheidsmaatschappij Teylingen. Deze opdracht is vervolgens opgepakt met behulp van een projectgroep, met vakinhoudelijk specialisten, en een klankbordgroep, met een afvaardiging van ons college, MT en de raad. De inhoudelijke werkzaamheden zijn uitgevoerd door adviesorganisatie CREM. Het rapport geeft een heldere en gestructureerde beschrijving van de haalbaarheid voor het oprichten van een duurzaam bedrijf. Vervolgstap is te discussiëren over de wenselijkheid van een duurzaam bedrijf ondersteund door de uitkomsten van het onderzoek. Er wordt de Raad opiniërend een aantal varianten aangeboden. |13: Duurzaamheidsmaatschappij Teylingen|Agendapunt
gemeente-teylingen-teylingen|Opmerkingen:  - Verkiezingen op 21 maart 2018,  - Raadsvergadering onderzoek geloofsbrieven op dinsdag 28 maart 2018  - Raadsvergadering raad in nieuwe setting, afleggen eed of belofte:  donderdag 29 maart 2018    Vraagpunten:  Over hoe invulling gegeven kan worden aan het afscheid van de oude raad moet nog nagedacht worden in het presidium. Het is mogelijk om dit gelijktijdig in te plannen met de raadsvergadering van 28 maart voor het onderzoek geloofsbrieven.     Op woensdag 5 december 2018 is de cie BFT ingepland op de sinterklaasavond. Een mogelijkheid is de commissie BFT eenmalig te verschuiven  donderdag 6 december of daarvoor de reserveavond te gebruiken van maandag 10 december. |6: Vergaderplanning 2018 inclusief data rondom verkiezingen|Agendapunt
commissie-ruimte|[Doel: Opiniërend]    Op verzoek van Trilokaal:  Tijdens de raadsvergadering van 29 juni 2017 heeft Trilokaal n.a.v. het agendapunt omgevingsvisie Hart van Holland verzocht de motie die in Katwijk is aangenomen over regionale discussie toekomst woningbouw in de commissie te bespreken. Hierin wordt verzocht om ”Samen met de gemeenteraad invulling te geven aan een regionale discussie over hoe om te gaan met druk op de woningmarkt na de bouw van de nu voorgenomen 30.000 woningen”.|15: Motie Katwijk regionale discussie toekomst woningbouw|Agendapunt
gemeente-teylingen-teylingen|Aan de fracties is verzocht evaluatiepunten door te geven over de kadernota en het verkeerslichtenmodel. De ontvangen punten zijn in de bijlage opgenomen. Vraag aan het presidium is of aanpassing van het vergadermodel voor de kadernota- en begrotingsraad wenselijk is? Zo ja, wat is dan dat wenselijke model gelet op de ontvangen opmerkingen?    Update 11 september 2017  Voorstel ontvangen van Peter Scholten  1. In de eerste termijn de algemene beschouwingen door de fractievoorzitters met in begrip van (het noemen en verklaren) van de eigen amendementen en moties. In de 1e termijn niet ingaan op amendementen/moties van andere fracties.  2. Vervolgens geeft het college een korte en bondige reactie op ingediende moties en amendementen (die zijn dan allen al genoemd).  3. Daarna kunnen de betrokken woordvoerders van de fracties kort en bondig reageren op de door de andere partijen ingediende amendementen en moties in de volgorde Welzijn, Ruimte en BFT: voor, tegen en waarom?  4. Dan een pauze voor het maken van een overzicht waarbij n.t.b. niet meer kan voorkomen en duidelijk wordt hoe de stemverhoudingen zijn. Dat werkte in het verleden goed.  5. Na de pauze vraagt de voorzitter eerst of alle amendementen en moties worden gehandhaafd of dat er mogelijke enkele zijn die worden ingetrokken.  6. Dan kan er worden gestemd.  |7: Evaluatie kadernota (inclusief vergadermodel behandeling begroting 2 november 2017)|Agendapunt
commissie-bft|[Opiniërend/besluitvormend] Op 26 januari 2017 hebben de fracties VVD en CDA een motie ingediend voor het instellen van cameratoezicht op station Sassenheim en Voorhout. In de gemeenteraadsvergadering van 30 maart 2017 zijn diverse varianten aan de orde gekomen voor cameratoezicht en een bewaakte fietsenstalling. Naar aanleiding hiervan heeft de gemeenteraad aangegeven een integraal voorstel te willen ontvangen waarin de mogelijkheden van cameratoezicht, een bewaakte fietsenstalling en warm toezicht nader worden toegelicht. Op deze manier krijgen de raadsleden een volledig overzicht van de mogelijkheden die er zijn om vervolgens een goede afweging te kunnen maken. In bijgevoegde notitie staan deze varianten uitgewerkt.   Voorstel is om:  - De integrale notitie ‘Veiligheid stationsgebieden’ vast te stellen.   - Op basis van deze notitie voor station Sassenheim een bewaakte fietsenstalling te realiseren en hierop warm toezicht (d.m.v. beheer) toe te passen met als uitgangspunt de 07.00 uur tot 19.00 uur variant (goedkoopste variant). Onder voorbehoud van goedkeuring van de begroting 2018.   - Voor station Voorhout vooralsnog geen extra maatregelen te nemen dan de gebruikelijke zoals extra toezicht en preventieve acties.|12: Notitie veiligheid stationsgebieden|Agendapunt
commissie-bft|[Opiniërend/besluitvormend] Op 26 januari 2017 hebben de fracties VVD en CDA een motie ingediend voor het instellen van cameratoezicht op station Sassenheim en Voorhout. In de gemeenteraadsvergadering van 30 maart 2017 zijn diverse varianten aan de orde gekomen voor cameratoezicht en een bewaakte fietsenstalling. Naar aanleiding hiervan heeft de gemeenteraad aangegeven een integraal voorstel te willen ontvangen waarin de mogelijkheden van cameratoezicht, een bewaakte fietsenstalling en warm toezicht nader worden toegelicht. Op deze manier krijgen de raadsleden een volledig overzicht van de mogelijkheden die er zijn om vervolgens een goede afweging te kunnen maken. In bijgevoegde notitie staan deze varianten uitgewerkt.   Voorstel is om:  - De integrale notitie ‘Veiligheid stationsgebieden’ vast te stellen.   - Op basis van deze notitie voor station Sassenheim een bewaakte fietsenstalling te realiseren en hierop warm toezicht (d.m.v. beheer) toe te passen met als uitgangspunt de 07.00 uur tot 19.00 uur variant (goedkoopste variant). Onder voorbehoud van goedkeuring van de begroting 2018.   - Voor station Voorhout vooralsnog geen extra maatregelen te nemen dan de gebruikelijke zoals extra toezicht en preventieve acties.|12: Notitie veiligheid stationsgebieden|Agendapunt
commissie-bft|[Opiniërend/besluitvormend] Het college heeft vanwege het economische en financiële belang van de gemeente geheimhouding opgelegd op de stukken. De commissie en raad moeten deze geheimhouding bekrachtigen. |21: Besloten deel: discussie over het starten van onderhandelingen over eventuele grondaankoop.|Agendapunt
commissie-ruimte|[Doel: Informerend/opiniërend]    Het project Hortusplein (Sassenheim) betreft de herontwikkeling van de Hortuslaan en het Hortusplein, waar zich voorheen de Hoogvliet-supermarkt bevond en een aantal oudere wooncomplexen van Woonstichting Vooruitgang staan. In het bestemmingsplan Sassenheim Centrum, dat door de raad is vastgesteld in 2013, is een wijzigingsbevoegdheid opgenomen om in dit gebied nieuwe woningen en een nieuwe supermarkt te bouwen met een herinrichting van parkeervoorzieningen en openbare ruimte. Tussen Hoogvliet Beheer, Woonstichting Vooruitgang en gemeente is een intentieovereenkomst gesloten. Als eerste concrete stap is de Hoogvliet-supermarkt tijdelijk uitgeplaatst naar de Koetsiersweg in Sassenheim. Partijen hebben in gezamenlijk overleg gerekend en getekend aan een nadere planuitwerking met verschillende parkeermodellen en ook een 1e verkenning van de verkeerseffecten (parkeren, circulatie, e.d.) laten opstellen.       Vanuit de commissie is gevraagd bijgepraat te worden over het project Hortusplein in het centrum van Sassenheim. Ook het college heeft de behoefte de stand van zaken te delen met de commissie vanwege de in de intentieovereenkomst afgesproken deadline om in 2019 te starten met de werkzaamheden en de voorbereiding van vervolgstappen en de besluitvorming van betrokken partijen.   De bedoeling is de uitwerkingen en keuzemodellen te presenteren zodat de commissie goed op de hoogte is en daar een eerste gevoel bij krijgt en eventuele signalen vanuit de commissie in het vervolgtraject meegenomen kunnen worden.|14: Update ontwikkeling Hortusplein|Agendapunt
